list_name,index,x,y,z,length,width,height,pose,short_narrow,short_wide,normal_narrow,tall_narrow,normal_wide,tall_wide
E1-1,24,422,0,56,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,25,460,136,1,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,26,294,43,56,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,27,0,0,106,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,28,92,0,105,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,29,0,81,105,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,30,0,124,105,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,31,0,81,130,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,32,184,0,105,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,33,110,81,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,34,0,141,80,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,35,276,0,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,36,202,81,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,37,184,86,56,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,38,368,0,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,39,294,81,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,40,460,0,81,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,41,386,136,56,92,55,81,BoxPose.normal_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,42,386,81,82,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,43,478,136,56,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,44,386,81,107,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,45,0,0,161,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,46,92,0,160,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,47,0,81,155,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,48,0,124,160,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,49,92,124,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,50,0,81,180,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,51,0,172,0,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,52,202,0,160,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,53,184,81,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,54,92,0,185,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,55,92,162,25,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,56,294,0,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,57,184,129,56,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,58,110,162,81,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,59,276,81,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,60,92,162,106,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,61,386,0,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,62,478,0,136,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,63,368,81,137,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,64,294,86,56,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,65,460,81,137,92,81,55,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,66,202,162,106,92,55,81,BoxPose.normal_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,67,202,162,1,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,68,202,162,26,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,69,184,162,187,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,70,220,162,81,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,71,294,162,137,110,43,25,BoxPose.short_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-1,72,404,162,137,92,55,81,BoxPose.normal_narrow,0.6431887381138979,0.16945884346066972,0.09867620921271615,0.03289206973757207,0.06578413947514414,0.0
E1-2_list,[(105-77-72)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(105-72-77)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(77-105-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(105-77-72)(105-77-72)(79-78-48)(79-78-48)]
E1-2_occ_rate,0.7592040045703469
E1-2,1,0,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,2,0,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,3,105,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,4,79,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,5,0,155,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,6,210,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,7,315,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,8,158,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,9,237,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,10,316,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,11,420,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,12,395,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,13,0,0,72,105,72,77,BoxPose.normal_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,14,105,0,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,15,0,72,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,16,105,77,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,17,0,149,48,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,18,210,0,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,19,105,77,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,20,184,77,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,21,184,77,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,22,79,155,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,23,105,155,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,24,184,155,1,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,25,105,155,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,26,184,155,73,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,27,315,0,72,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,28,263,78,48,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,29,289,155,1,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,30,289,155,49,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,31,263,155,97,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,32,394,0,72,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,33,473,0,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,34,368,78,48,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,35,473,77,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,36,368,155,1,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,37,473,77,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,38,474,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,39,342,155,97,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,40,421,155,73,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,41,473,155,1,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,42,105,0,144,77,105,72,BoxPose.short_wide,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,43,182,0,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,44,0,0,149,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,45,287,0,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,46,392,0,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,47,182,77,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,48,497,0,144,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,49,287,77,120,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,50,392,77,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,51,0,149,120,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,52,105,154,144,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,53,497,78,144,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-2,54,210,154,145,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3_list,[(105-77-72)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(105-72-77)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(79-78-48)(77-105-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(105-77-72)(79-78-48)(105-77-72)(105-77-72)(105-77-72)(105-77-72)(79-78-48)(79-78-48)]
E1-3_occ_rate,0.7592040045703469
E1-3,1,0,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,2,0,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,3,105,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,4,79,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,5,0,155,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,6,210,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,7,315,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,8,158,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,9,237,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,10,316,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,11,420,0,0,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,12,395,77,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,13,0,0,72,105,72,77,BoxPose.normal_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,14,105,0,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,15,0,72,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,16,105,77,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,17,0,149,48,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,18,210,0,72,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,19,105,77,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,20,184,77,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,21,184,77,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,22,79,155,0,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,23,105,155,48,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,24,184,155,1,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,25,105,155,96,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,26,184,155,73,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,27,315,0,72,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,28,263,78,48,105,77,72,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,29,289,155,1,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
E1-3,30,289,155,49,79,78,48,BoxPose.short_narrow,0.6010378148024567,0.16402509582465247,0.12690579081277129,0.03934376618670657,0.07868753237341314,0.0
