# {"t_start": 1672454481.0785525, "env_id": "PctContinuous-v0"} 
r,l,t
5.781388,24,248.180072
4.012818,13,249.117131
5.383051,21,250.685178
5.428284,16,251.903924
5.520532,29,254.07376
6.295888,22,255.703277
6.301352,25,257.627846
6.188749,27,259.65279
5.051776,17,260.965787
5.422016,23,262.654993
6.350113,25,264.527709
5.075061,20,266.00874
4.919055,21,267.560246
6.093372,25,269.444208
5.69058,21,270.991686
5.133232,22,272.662811
5.560089,27,274.610111
5.375481,25,276.543249
4.526868,17,277.818944
5.528246,22,279.490415
6.12539,28,281.594182
5.628291,15,282.726711
4.04047,20,284.260428
5.494808,22,285.883596
5.400768,19,287.325907
5.996033,23,289.008768
5.718395,19,290.364554
6.324814,28,292.456812
5.890786,26,294.428377
5.772204,21,295.979032
5.75544,23,297.657714
4.9635,18,299.024743
5.485373,19,300.412064
5.578033,17,301.740015
5.857507,25,303.566128
5.858449,29,305.751254
5.486905,20,307.256944
4.100787,22,308.857708
4.982227,20,310.357677
4.955345,19,311.757831
5.320304,15,312.919047
7.030076,27,314.892781
5.334288,21,316.433378
5.172535,25,318.294806
6.293365,28,320.414775
5.77425,20,321.889343
5.430455,16,323.078326
5.745664,22,324.746333
6.420985,25,326.60045
5.615373,26,328.573983
5.614268,29,330.714885
6.245522,21,332.303503
5.671779,19,333.719127
5.665521,21,335.331551
5.362149,21,336.911247
5.838646,23,338.618612
3.940602,17,339.91329
5.719273,29,342.023897
5.122491,19,343.454939
5.313078,21,345.026849
5.756157,19,346.479132
6.486511,27,348.460813
5.856111,21,349.978952
6.311737,23,351.698786
6.215688,25,353.543737
7.277569,31,355.857586
6.417279,22,357.45862
5.963066,22,359.128042
6.2591,27,361.116356
5.672211,26,363.089977
4.961214,21,364.645358
5.390521,22,366.3227
4.350336,19,367.727664
3.188146,15,368.861542
5.041145,22,370.46009
6.321964,20,371.924601
4.79494,21,373.481995
5.43391,16,374.673909
5.542223,20,376.200283
5.445348,19,377.577711
5.926044,23,379.269381
5.067489,22,380.934111
5.006484,25,382.804505
6.290325,22,384.479644
5.33831,25,386.335065
5.342918,21,387.923706
4.691229,15,389.027839
4.659198,21,390.578512
5.95438,22,392.273312
5.744998,22,393.879724
5.957082,24,395.651737
6.45354,22,397.267107
4.840561,19,398.716729
6.349899,26,400.627497
5.951894,26,402.572736
5.354951,20,404.038147
4.936381,20,405.51521
4.604719,18,406.905092
5.779654,21,408.456218
6.609909,27,410.468417
4.259244,19,411.881813
4.396661,19,413.316988
4.544164,19,414.765421
4.466068,21,416.306949
5.550372,23,418.054727
5.985366,18,419.394068
6.043959,25,421.326309
6.096695,24,423.125836
5.561929,25,425.021144
6.116162,27,427.04651
5.529468,17,428.31505
5.348683,21,429.89029
4.942061,23,431.588656
5.67627,25,433.485597
2.809292,12,434.357095
5.271486,23,436.076801
4.967892,22,437.689516
5.165226,22,439.331011
6.607945,20,440.858772
5.435476,21,442.397032
5.720573,21,443.989914
6.290594,26,445.885578
5.142984,18,447.24953
5.623084,22,448.860992
6.240763,30,451.159602
5.966049,25,453.038288
4.735274,20,454.52242
6.915422,24,456.376599
5.404545,19,457.763781
4.468785,15,458.931984
5.381656,24,460.709296
5.040286,20,462.191597
6.230059,26,464.070681
5.480449,28,466.169356
5.765237,25,467.992903
6.788515,24,469.825281
6.135344,29,472.011333
5.949119,14,473.051513
5.745016,23,474.779633
4.619989,22,476.415425
5.227798,18,477.801711
4.062244,15,478.914422
5.48223,26,480.906636
5.895526,22,482.523377
5.509445,16,483.694952
4.577995,19,485.132349
5.220884,23,486.839466
4.867225,20,488.360834
6.242669,27,490.356954
5.594266,22,491.978496
6.257554,27,494.060694
6.210376,25,496.003897
6.003825,24,497.790263
5.853179,27,499.822229
5.978798,31,502.103415
6.398607,24,503.941579
6.496932,22,505.58255
5.800279,24,507.399718
6.558118,23,509.091301
6.021461,26,511.046772
6.044297,21,512.596942
5.502032,20,514.088266
5.147245,26,516.08305
6.589373,26,518.063679
4.507759,27,520.116177
4.859485,19,521.561022
5.57167,20,523.103393
6.758323,27,525.086784
6.169555,23,526.877243
6.164478,25,528.748851
4.667806,19,530.211789
4.637336,18,531.509857
6.062528,26,533.422035
6.355378,24,535.229978
6.703694,30,537.501101
6.370143,24,539.261364
5.189342,19,540.662463
6.256464,24,542.508866
5.412396,23,544.176683
4.049541,19,545.645068
4.277209,22,547.244979
6.198819,24,549.044311
5.509894,20,550.52392
4.767118,18,551.875652
6.639858,26,553.831948
5.696836,22,555.47176
5.363543,16,556.726902
4.581033,16,557.90857
5.166119,18,559.241512
3.155073,12,560.164355
4.825858,24,561.941245
5.773655,23,563.677127
5.903884,25,565.510313
6.583274,29,567.68973
5.446327,27,569.656469
5.699987,17,570.975941
6.40133,19,572.358455
4.892145,23,574.087073
5.750304,19,575.595997
7.228857,25,577.435824
5.494692,21,579.034
6.447667,24,580.816329
6.105455,23,582.55506
5.181365,23,584.267758
5.871264,27,586.30333
6.084876,26,588.214383
5.27087,30,590.480213
5.913953,18,591.837852
5.055276,22,593.518326
6.201958,28,595.538541
4.706078,22,597.249937
4.597192,17,598.506281
6.072026,23,600.246107
5.74214,26,602.209214
6.373127,27,604.241733
6.042507,26,606.229318
5.326643,20,607.696238
6.272528,23,609.409168
5.342053,24,611.167444
5.65615,28,613.340405
4.139222,19,614.725889
6.024398,26,616.692503
6.397711,24,618.445845
4.60052,18,619.845081
6.453302,26,621.775106
5.3982,22,623.453074
5.958284,19,624.805909
4.948972,21,626.3936
6.239729,23,628.116694
5.987613,26,630.097416
3.423048,13,631.128751
5.575031,20,632.615264
5.767831,26,634.512714
6.146183,24,636.293622
5.525846,22,637.920311
5.925336,21,639.559216
6.420784,23,641.307323
6.07295,25,643.199688
5.289292,18,644.548044
4.846288,18,645.868781
5.592659,24,647.703184
4.245446,18,649.028343
5.602968,22,650.720523
5.287153,19,652.141062
6.460979,29,654.351073
6.428254,31,656.671791
5.915261,27,658.691842
5.697343,32,661.124179
5.077874,22,662.744907
6.792599,25,664.580486
5.49702,23,666.371397
4.64918,18,667.687456
6.599082,29,669.898447
5.799618,23,671.624853
5.726176,24,673.469259
5.862742,29,675.593722
6.20193,23,677.36409
6.005685,27,679.366399
4.841195,17,680.694819
5.276885,26,682.627551
6.23907,24,684.488561
5.065566,18,685.810416
5.251779,20,687.311776
5.870264,20,688.817452
5.72953,17,690.089045
6.491259,31,692.415039
6.166973,26,694.347327
5.674028,21,695.955671
6.327178,23,697.697745
6.340563,26,699.679065
6.619641,25,701.52827
5.871293,23,703.309182
5.320407,27,705.309293
5.254904,24,707.167475
5.202223,25,709.028602
6.416162,26,711.006428
4.678695,22,712.68728
4.256488,15,713.85689
4.187925,17,715.118553
4.932611,25,716.955823
6.704975,31,719.287235
6.08214,24,721.086814
6.254138,25,722.965504
6.266209,24,724.745189
6.550842,23,726.472804
5.540427,23,728.192741
5.26,22,729.888129
6.93645,27,731.939956
5.731416,21,733.531857
6.91745,37,736.279694
5.450566,19,737.764897
6.553338,22,739.470892
5.288044,19,740.904335
5.544816,17,742.152069
6.352111,30,744.43586
5.979252,23,746.162821
6.048789,29,748.361618
6.642595,31,750.664192
6.329663,22,752.371253
6.613467,23,754.059706
5.214973,22,755.785809
5.363074,20,757.28637
5.9332,28,759.414652
5.849658,19,760.838082
5.462811,19,762.254691
4.497684,18,763.61604
5.794326,25,765.486308
5.618429,24,767.306034
6.174486,23,769.063831
5.706527,22,770.711793
6.065373,27,772.7714
6.762014,28,774.859029
5.065323,22,776.540805
5.82304,19,777.987472
6.408466,29,780.135735
3.042574,13,781.12977
6.28855,27,783.166021
5.09311,21,784.753798
5.959859,24,786.574281
6.421627,30,788.795873
6.93437,27,790.842589
5.908879,23,792.532665
6.3973,22,794.219071
6.646046,29,796.409482
5.845641,27,798.4864
6.247074,29,800.689944
5.765475,26,802.609202
6.770633,28,804.755568
5.353772,18,806.066516
6.833547,29,808.28609
6.589709,26,810.209917
6.935992,27,812.288611
4.700896,24,814.08532
6.693156,27,816.159675
5.503488,19,817.581038
5.56532,20,819.0359
6.119462,18,820.395644
6.278172,21,821.967561
7.138396,35,824.648222
6.405715,33,827.168208
5.994304,28,829.301377
6.355032,25,831.191655
3.595894,16,832.386225
5.992083,26,834.391382
5.976287,25,836.295011
6.040155,21,837.885701
6.330704,20,839.439813
6.681482,24,841.27306
7.022197,32,843.745411
5.928484,24,845.505083
5.847755,25,847.42524
5.860323,22,849.040444
4.645596,20,850.572891
6.295837,25,852.44976
7.172402,24,854.262281
5.57893,23,855.953978
3.611415,16,857.146958
5.541083,23,858.944055
7.041623,35,861.604788
6.692529,23,863.28265
6.092567,25,865.214174
5.946287,25,867.090761
6.369646,21,868.75903
6.28518,26,870.689717
6.322614,22,872.321917
5.248657,21,873.891534
4.011928,14,874.963157
5.107568,19,876.437378
6.881288,35,879.072487
5.197672,21,880.692611
6.333499,22,882.35502
7.219683,28,884.487566
6.023468,27,886.524861
6.492533,27,888.57211
6.444732,29,890.721643
5.540223,20,892.274415
6.343287,26,894.200659
6.39592,25,896.104124
4.7403,20,897.60508
6.390329,27,899.689232
6.377685,20,901.190383
6.259862,25,903.090227
6.504384,21,904.683387
5.765703,27,906.738832
6.633926,30,909.010303
5.606699,27,911.080807
6.444308,23,912.82285
6.721635,27,914.890554
4.593001,20,916.399443
6.659122,26,918.446616
6.688979,32,920.826839
7.103937,30,923.106999
5.602327,19,924.542391
6.916933,23,926.326838
4.560041,18,927.665328
5.377604,19,929.098175
5.15459,23,930.82153
6.404273,24,932.639245
5.99864,21,934.277886
5.64965,26,936.268141
5.953801,26,938.230623
6.48019,30,940.45817
6.304514,23,942.159123
4.16308,16,943.361365
3.943322,21,944.947249
5.355686,20,946.446098
6.366907,21,948.02556
4.990189,16,949.276371
5.498051,26,951.211117
6.847501,27,953.319473
5.670748,21,954.899386
5.983647,25,956.826479
6.176548,26,958.758847
6.047041,26,960.758533
6.578207,27,962.793575
5.451409,20,964.357791
6.572053,30,966.609028
5.601368,25,968.531878
5.872611,24,970.353573
7.235289,27,972.417388
5.982327,24,974.226258
5.894863,24,976.080468
5.679075,22,977.714587
5.912133,19,979.223782
6.940719,21,980.778787
6.674018,33,983.311462
6.097445,24,985.096068
6.748449,21,986.752102
5.876138,28,988.850132
6.441247,20,990.41167
6.382024,22,992.101283
6.499785,21,993.634301
6.897134,30,995.91244
5.927253,22,997.564363
5.425012,23,999.320413
5.954594,27,1001.31006
4.805532,16,1002.553439
6.012812,24,1004.359831
5.791969,28,1006.498854
6.021659,24,1008.258815
5.987909,30,1010.556077
6.459555,28,1012.680565
6.651819,26,1014.673701
6.159193,23,1016.412257
6.157722,27,1018.471704
6.195902,35,1021.171065
6.031649,23,1022.916798
6.769504,22,1024.583913
6.008439,27,1026.598397
5.772323,25,1028.570202
6.631079,24,1030.366731
5.325247,23,1032.132961
4.706495,19,1033.563902
6.908778,32,1036.014293
6.453416,24,1037.842064
6.164789,20,1039.334694
5.46637,22,1041.039868
7.238655,30,1043.34587
6.504583,24,1045.122664
6.119043,22,1046.75772
5.741563,21,1048.33217
3.80199,16,1049.505382
5.593124,22,1051.234237
5.495085,21,1052.791981
4.406023,14,1053.848658
5.99309,21,1055.454318
3.903824,17,1056.727882
4.966247,23,1058.534584
6.562326,24,1060.344182
5.092375,23,1062.047006
6.610556,36,1064.806489
5.678364,21,1066.460893
4.718092,20,1067.982461
6.437698,29,1070.193409
5.765519,20,1071.659082
5.960894,24,1073.466129
6.68652,26,1075.462267
6.58374,30,1077.714349
5.443002,28,1079.834668
5.863798,21,1081.440173
5.897874,18,1082.748801
6.311419,27,1084.764513
6.281533,24,1086.602354
6.687238,29,1088.787968
6.800896,29,1090.976552
3.318566,14,1092.007087
5.629956,25,1093.93802
5.75824,24,1095.715629
6.264854,25,1097.68029
6.566383,29,1099.809134
5.831797,22,1101.483223
5.16965,21,1103.101236
6.357954,26,1105.13819
5.940004,28,1107.252903
5.702115,28,1109.391721
6.126669,22,1110.98656
6.377456,31,1113.38048
4.949717,21,1114.924809
5.542202,24,1116.75275
6.504627,29,1118.917273
5.354527,25,1120.821976
4.844095,16,1122.065457
5.981686,19,1123.485559
5.911044,22,1125.129734
6.911846,29,1127.343972
5.11705,23,1129.061119
7.020334,23,1130.835138
6.679768,31,1133.138581
5.336948,16,1134.380163
5.870119,18,1135.759527
6.467335,20,1137.278624
5.800631,21,1138.882473
6.605964,27,1140.895319
6.53317,28,1143.054937
5.404849,24,1144.911154
6.036485,22,1146.624483
4.672023,17,1147.904594
6.558404,28,1150.005826
4.415748,18,1151.403344
6.311896,25,1153.329157
6.816713,32,1155.760441
6.099474,24,1157.645528
6.201635,27,1159.630645
5.711244,24,1161.506973
5.060004,24,1163.366328
5.122365,24,1165.241332
5.636985,25,1167.105568
5.745987,28,1169.223324
6.357631,26,1171.20866
6.898171,34,1173.809764
6.537689,24,1175.634739
6.548604,27,1177.743706
6.238414,31,1180.121605
4.842317,14,1181.169028
4.386155,17,1182.418605
6.891757,24,1184.292293
6.169083,26,1186.221502
4.409307,28,1188.407149
4.353222,20,1189.936391
5.792207,27,1192.007396
6.37376,34,1194.563756
5.76256,20,1196.110003
5.667165,17,1197.368444
6.777393,25,1199.313337
6.600053,22,1201.003269
5.541031,24,1202.822228
6.974559,24,1204.677915
3.638778,14,1205.72352
7.448399,32,1208.160776
6.034413,27,1210.212372
6.458863,22,1211.908528
6.193742,26,1213.907757
7.000353,28,1216.078844
5.743025,27,1218.078152
7.341779,24,1219.928782
6.269546,28,1222.135348
6.840352,20,1223.654782
5.716281,26,1225.629573
5.558541,20,1227.205879
6.685893,26,1229.189809
6.150384,24,1231.063326
6.984147,28,1233.208789
5.611419,21,1234.80836
5.637797,25,1236.700348
5.249633,21,1238.331017
5.893301,27,1240.386271
7.018522,33,1242.898082
6.590686,34,1245.536316
6.338684,28,1247.653014
6.916263,30,1249.976663
6.737336,29,1252.155178
3.098847,14,1253.272938
6.973793,30,1255.535
6.259759,21,1257.159221
6.40183,34,1259.738812
6.242598,23,1261.477725
6.892197,29,1263.660571
6.286968,27,1265.800312
5.296133,29,1268.033667
7.252094,23,1269.756583
6.311554,21,1271.343749
5.294823,21,1273.01822
6.113299,27,1275.036434
4.648345,26,1277.010282
6.305882,26,1278.990761
4.456998,21,1280.638252
5.676268,19,1282.035118
7.044231,30,1284.323305
6.82778,26,1286.294146
5.093217,19,1287.732356
6.422187,25,1289.612678
6.129769,22,1291.314996
7.018252,32,1293.727777
4.937806,19,1295.197695
5.054985,18,1296.572521
7.410999,30,1298.904415
6.67419,28,1301.025345
5.602682,24,1302.925718
6.20508,26,1304.90345
5.893794,23,1306.685262
4.121777,15,1307.842046
6.501385,25,1309.757456
7.079119,25,1311.717214
4.780831,21,1313.297107
5.125562,21,1314.917087
6.695934,35,1317.596575
6.727658,29,1319.79005
7.126915,28,1321.938567
6.437984,25,1323.824069
5.476649,24,1325.671724
6.064586,25,1327.548897
7.217795,27,1329.617352
5.510163,22,1331.286344
6.890264,27,1333.414788
6.70611,26,1335.374645
6.119891,25,1337.34712
6.012564,24,1339.173421
6.878082,27,1341.202253
6.87712,32,1343.603748
6.099117,35,1346.327069
5.715495,22,1347.986896
6.535554,18,1349.391189
5.742275,26,1351.417901
5.845409,30,1353.698492
4.705348,15,1354.820013
7.405843,32,1357.258675
5.31938,22,1358.886069
6.334554,23,1360.678863
4.123615,19,1362.120528
6.05152,32,1364.535161
6.475359,28,1366.683982
6.234432,26,1368.695784
6.597946,27,1370.750315
5.948404,20,1372.306222
6.576483,27,1374.38642
6.743642,28,1376.523777
5.421368,22,1378.234771
7.190609,28,1380.363426
5.748059,18,1381.746597
7.345235,32,1384.212843
5.274811,22,1385.895006
7.120249,28,1388.012348
6.163731,28,1390.097646
5.712629,22,1391.769606
6.701195,25,1393.648883
3.982299,14,1394.74106
6.246679,26,1396.696139
6.019213,30,1399.039148
5.189569,29,1401.257793
6.338609,25,1403.176646
5.763717,28,1405.320378
6.694292,27,1407.413294
6.209161,30,1409.721849
7.029773,31,1412.063564
6.279456,22,1413.821397
7.448634,33,1416.307577
7.563894,26,1418.374533
6.693568,33,1420.859169
5.598247,25,1422.779743
6.209359,29,1425.034535
6.464233,26,1426.99584
6.671663,24,1428.864836
6.675985,32,1431.268565
4.350299,20,1432.826975
7.222965,34,1435.40971
6.673646,21,1437.027536
7.175862,28,1439.160705
6.386624,20,1440.729904
6.525258,33,1443.238198
5.356766,28,1445.405621
5.304009,25,1447.294644
6.691723,23,1449.092033
7.017829,30,1451.340107
6.858123,25,1453.30522
6.528281,23,1455.050734
7.08326,26,1457.07498
7.022572,24,1458.853226
6.163953,27,1460.99453
6.206606,20,1462.541136
7.112478,26,1464.57779
5.507171,18,1465.930273
4.231923,22,1467.641986
4.277071,22,1469.310495
5.452322,22,1471.023083
6.184166,32,1473.435069
6.00131,26,1475.435109
6.289445,23,1477.157879
7.409611,35,1479.922812
6.47914,25,1481.812216
6.450394,20,1483.370471
6.859502,24,1485.209578
6.78242,21,1486.823583
6.268905,29,1489.021669
6.410036,35,1491.73445
7.610467,26,1493.685158
5.469176,17,1494.988088
6.521441,27,1497.073232
6.602218,26,1499.098539
6.298432,25,1501.030134
6.126662,23,1502.814653
6.32351,21,1504.409275
6.125752,26,1506.448803
6.982566,34,1509.030587
3.516504,15,1510.196351
6.250604,26,1512.162679
6.779586,23,1513.963064
5.936077,30,1516.2563
6.764066,28,1518.407155
6.52372,21,1520.018063
6.318073,34,1522.683298
6.549395,24,1524.508366
6.255134,24,1526.370328
6.332,23,1528.074449
7.577249,33,1530.618304
6.79584,25,1532.551873
5.854088,24,1534.392212
5.527498,19,1535.867781
6.926614,22,1537.552231
5.725953,19,1539.007081
6.026973,27,1541.081755
6.596524,22,1542.74571
6.494254,27,1544.824566
5.376414,21,1546.456914
5.988607,28,1548.625438
5.670723,23,1550.357368
6.281023,22,1552.072897
6.904539,30,1554.378675
6.995904,30,1556.709174
6.321339,29,1558.887873
5.150807,18,1560.281253
7.118002,33,1562.820503
5.765393,23,1564.593342
6.338594,24,1566.399017
6.246744,24,1568.268544
5.482655,22,1569.946603
6.076949,30,1572.287002
6.874948,31,1574.705185
6.452039,26,1576.6733
6.572903,31,1579.063657
5.986002,27,1581.09516
5.985761,27,1583.155293
6.68951,27,1585.186187
5.609187,22,1586.877947
5.720627,23,1588.601271
5.909709,25,1590.567212
6.691489,28,1592.702953
5.745887,23,1594.486393
5.941726,23,1596.243565
6.456446,25,1598.171729
7.130345,28,1600.293539
6.863489,25,1602.226062
7.02851,27,1604.222929
7.233993,28,1606.394608
5.890986,25,1608.285964
6.089413,25,1610.230769
5.644815,21,1611.806129
6.178372,24,1613.66868
6.670077,25,1615.597984
7.505963,29,1617.767634
6.351299,27,1619.815093
5.725498,23,1621.617925
6.234553,20,1623.117215
6.005217,26,1625.148421
6.822154,23,1626.872511
7.216593,31,1629.295171
7.181304,29,1631.460703
4.601625,19,1632.941632
6.513127,24,1634.709357
6.27918,20,1636.26952
5.847712,25,1638.164366
6.208613,26,1640.205688
4.934235,21,1641.799596
6.587097,24,1643.697927
6.15438,26,1645.665384
6.495252,28,1647.839553
5.916287,29,1650.031115
7.243025,27,1652.083954
7.482352,24,1653.894746
5.853604,22,1655.607871
6.169668,25,1657.500638
6.904164,24,1659.34549
6.221085,24,1661.146599
5.271972,22,1662.852641
4.312953,11,1663.6948
6.217431,22,1665.358173
5.017874,21,1667.027478
6.004364,21,1668.612011
6.912369,29,1670.88992
6.76227,25,1672.830875
5.485468,21,1674.482352
5.373248,22,1676.147531
6.285232,31,1678.530585
3.775627,13,1679.505659
7.136436,27,1681.576726
6.070525,27,1683.65716
6.469494,26,1685.654262
6.142146,22,1687.393496
7.414306,25,1689.275452
6.487226,26,1691.27039
4.347343,20,1692.757806
5.904758,23,1694.567962
6.86932,30,1696.856228
6.918438,27,1698.907322
6.267687,28,1701.105068
6.158017,26,1703.090058
6.511839,25,1705.021307
6.6307,29,1707.245426
6.636918,28,1709.367674
5.491155,21,1710.974946
5.740118,23,1712.779137
6.260436,32,1715.237828
6.576504,23,1716.993243
6.181896,23,1718.729751
5.920373,29,1720.981957
5.270577,25,1722.875801
5.973232,22,1724.597137
6.524684,25,1726.525225
7.147105,24,1728.350009
6.21428,28,1730.491905
7.003016,30,1732.791696
5.390706,26,1734.744287
6.446174,26,1736.783215
6.275031,26,1738.740634
6.056853,20,1740.271812
6.867322,20,1741.795762
5.740507,23,1743.562866
4.828293,19,1744.995715
6.66353,27,1747.091062
5.541539,24,1748.918259
5.368124,18,1750.251221
6.149214,26,1752.267281
6.794312,36,1755.050618
7.049005,30,1757.336021
6.043251,28,1759.488799
5.199899,23,1761.231765
5.859356,16,1762.4552
7.318349,29,1764.645185
4.992246,13,1765.613479
6.346479,25,1767.549819
7.06752,25,1769.439816
5.196488,20,1771.037597
5.670662,20,1772.534167
6.23176,20,1774.116572
6.463337,27,1776.242884
7.003876,26,1778.263798
6.49511,22,1779.900337
7.370761,32,1782.42932
5.218562,21,1784.007766
5.776263,18,1785.357778
7.375158,30,1787.645393
6.306519,25,1789.589643
6.358716,33,1792.07667
6.863925,29,1794.326025
6.269612,26,1796.281731
5.273223,23,1798.050136
7.146539,31,1800.396952
6.069058,22,1802.066132
6.621559,31,1804.398335
6.545402,23,1806.195134
3.526591,13,1807.216764
6.617225,24,1809.068409
6.245696,30,1811.305044
6.797837,27,1813.403394
7.09896,31,1815.76086
6.115143,29,1818.005443
6.880576,24,1819.874549
7.069197,36,1822.569902
6.990352,34,1825.184504
6.275921,27,1827.224603
7.118394,25,1829.151978
6.69412,20,1830.689101
6.767893,23,1832.469859
6.841719,22,1834.109458
5.969466,28,1836.298249
6.400146,23,1838.027787
6.950782,24,1839.89938
6.27802,23,1841.687291
6.608968,29,1843.902377
5.845595,25,1845.812979
6.165178,19,1847.310955
6.502244,24,1849.142084
4.806455,17,1850.443365
6.902825,33,1852.98817
5.690272,20,1854.542192
5.579852,26,1856.524911
6.0768,24,1858.335238
6.246925,28,1860.444401
6.451376,22,1862.162885
6.165221,22,1863.832473
5.852775,20,1865.339631
6.602711,17,1866.695651
6.175251,21,1868.276859
6.148092,21,1869.949252
7.210277,30,1872.20558
7.432422,36,1874.954053
6.32307,26,1876.912341
6.401477,22,1878.576993
7.028216,36,1881.276244
6.094068,22,1882.977517
6.722781,25,1884.905666
5.770932,20,1886.418381
5.868373,28,1888.525205
6.581478,23,1890.306831
5.833602,21,1891.880192
6.658277,24,1893.738795
4.546176,19,1895.18995
6.797663,27,1897.266746
6.185073,32,1899.687881
6.227431,26,1901.725828
6.386853,29,1903.939643
6.280567,27,1906.032174
6.367652,24,1907.874747
6.681405,20,1909.391879
6.581068,30,1911.691353
7.650689,30,1913.972074
5.926426,22,1915.692239
6.423062,20,1917.217675
6.420788,27,1919.278442
6.573736,27,1921.357786
5.398532,23,1923.084516
6.347695,29,1925.344449
6.426822,26,1927.377608
5.36177,19,1928.791907
6.148857,26,1930.75922
6.172958,28,1932.926816
6.561723,23,1934.699229
6.132183,26,1936.67127
6.167861,32,1939.135852
5.731073,23,1940.873287
2.880595,10,1941.622495
6.398902,32,1944.048987
4.681174,25,1945.972551
6.356245,29,1948.176536
6.645452,28,1950.361901
6.04866,19,1951.741331
5.95238,22,1953.387007
6.36669,27,1955.463568
6.424677,28,1957.659078
4.383085,18,1959.005984
6.009357,23,1960.762477
5.071283,23,1962.541388
5.412953,22,1964.15912
6.044271,31,1966.558313
6.998551,36,1969.316653
4.895483,16,1970.543664
6.730468,23,1972.28122
5.581958,24,1974.13905
5.815749,23,1975.915113
5.78081,23,1977.725837
6.513578,33,1980.240062
5.854847,22,1981.968384
6.224996,25,1983.855333
6.127438,31,1986.211067
6.129275,24,1988.007168
5.935828,19,1989.4904
5.074052,23,1991.247617
