# {"t_start": 1672454481.113306, "env_id": "PctContinuous-v0"} 
r,l,t
5.982673,23,903.529432
5.607657,22,905.163287
6.486943,30,907.491111
5.730836,19,908.915821
6.414059,24,910.776567
6.809112,26,912.72658
6.113567,24,914.572353
6.285305,25,916.465883
6.861385,26,918.486871
6.005267,21,920.020703
6.715501,38,922.93239
5.77073,24,924.722911
6.919632,25,926.658604
6.801455,24,928.438597
4.506591,15,929.630965
6.300318,22,931.274406
6.227979,28,933.438298
5.515846,19,934.862
7.234576,25,936.757185
5.963486,27,938.793884
4.558436,18,940.129812
4.098084,13,941.121265
4.990026,23,942.80217
6.91494,29,944.98741
6.469488,31,947.293035
4.647186,17,948.663931
5.804765,24,950.430451
6.727748,27,952.538609
6.18977,24,954.35473
6.578753,24,956.192434
5.076531,20,957.673537
5.0484,18,959.033537
6.901792,31,961.403013
5.015928,22,963.080266
7.283888,32,965.539648
6.302983,29,967.780274
6.23955,24,969.563663
6.32073,26,971.54648
5.487134,28,973.653919
6.377549,26,975.676511
5.83436,21,977.244716
5.602134,20,978.823402
5.228914,19,980.241994
6.00033,20,981.749094
6.850038,28,983.869997
5.67202,27,985.92224
6.177589,27,987.993788
6.79815,22,989.666142
6.175169,28,991.839239
4.714866,15,992.947494
4.874194,20,994.453935
6.853898,25,996.317285
6.471418,27,998.398232
5.326082,20,999.84799
5.8923,28,1002.011165
5.662541,21,1003.583465
5.766402,21,1005.147154
5.148502,14,1006.227125
7.056269,21,1007.770034
6.335702,22,1009.449582
5.527693,20,1010.998771
6.325749,35,1013.677409
4.583085,17,1014.945372
6.955014,30,1017.239488
5.553496,25,1019.136171
5.806113,24,1021.003463
2.71411,17,1022.2726
5.536052,19,1023.697834
7.099945,29,1025.898902
6.322907,31,1028.295908
6.090299,23,1030.016663
6.758711,27,1032.102374
5.249041,24,1033.921034
5.434506,20,1035.430742
5.090574,20,1036.987571
6.37566,24,1038.790471
5.652484,26,1040.779223
6.758428,24,1042.578012
6.13895,28,1044.729504
6.434332,29,1046.882942
5.801476,19,1048.303462
5.687842,22,1049.925601
7.027404,29,1052.160707
6.572609,28,1054.261568
5.348739,25,1056.18125
5.831091,23,1057.901035
6.662182,29,1060.155102
5.822599,29,1062.353017
6.785089,23,1064.107111
4.44091,17,1065.412005
5.826449,20,1066.968138
7.066007,35,1069.598106
5.046319,18,1070.999429
6.576587,23,1072.677629
6.04823,22,1074.383337
6.347334,27,1076.39946
6.143133,20,1077.926267
6.774407,29,1080.110022
6.075079,28,1082.200596
6.466396,24,1083.982781
4.411687,19,1085.461885
6.122258,22,1087.062985
5.320555,21,1088.686089
6.559899,28,1090.76481
6.259255,18,1092.147807
5.43575,15,1093.325344
5.960981,22,1094.945455
5.483447,17,1096.296912
7.180626,33,1098.743495
6.321826,32,1101.171315
6.109156,29,1103.360338
6.244271,19,1104.871341
5.56541,19,1106.310837
6.808177,33,1108.862235
4.332507,19,1110.237492
5.342547,19,1111.68252
6.677179,34,1114.231275
6.149758,29,1116.422654
5.849315,27,1118.430559
5.936148,20,1119.973833
6.780782,30,1122.240496
7.099842,29,1124.422142
6.512556,24,1126.217524
6.374805,33,1128.720394
7.294195,30,1131.015563
4.37616,14,1132.057656
6.053363,26,1134.00331
6.525139,24,1135.87315
6.245984,26,1137.843395
6.072236,26,1139.836861
6.277489,26,1141.84903
6.217714,26,1143.808347
5.445879,24,1145.679656
6.894664,25,1147.578824
4.348059,19,1148.972056
5.434946,19,1150.42928
5.878361,23,1152.187655
4.923661,23,1153.985798
7.082945,31,1156.346064
7.183864,29,1158.588377
6.686082,29,1160.743256
6.278783,18,1162.172488
5.666991,22,1163.851237
5.909734,22,1165.588836
5.96285,18,1166.911917
6.67283,27,1168.987017
6.870142,27,1171.00866
5.227685,27,1173.135854
5.554495,19,1174.548616
6.970427,31,1176.943044
6.542367,23,1178.686475
7.124425,32,1181.137723
6.658351,22,1182.740769
6.081527,37,1185.605299
5.256924,20,1187.094013
5.595573,19,1188.587298
4.615688,18,1189.979765
6.571922,23,1191.746563
5.68596,25,1193.643457
6.562969,30,1195.919775
5.687071,21,1197.507286
6.288567,27,1199.606986
6.479743,26,1201.571561
6.382163,25,1203.508289
5.418734,24,1205.326955
6.487217,27,1207.386554
7.880799,27,1209.407295
6.617437,29,1211.666581
5.962058,31,1214.05213
4.903149,18,1215.448983
6.642854,27,1217.475603
7.009736,34,1220.068596
5.438059,23,1221.835896
4.777319,20,1223.384827
5.856382,21,1224.974708
6.238741,23,1226.785799
6.770405,25,1228.709909
5.524821,24,1230.593742
5.895006,20,1232.110761
6.179681,25,1234.041345
5.202926,19,1235.487881
6.58194,17,1236.7375
6.879494,32,1239.197992
7.258134,32,1241.673754
5.789018,20,1243.17106
3.960878,12,1244.103871
6.100953,20,1245.651667
6.489998,28,1247.78829
4.949062,17,1249.10421
7.163088,27,1251.167718
6.132609,22,1252.865696
5.801937,19,1254.314929
5.911223,24,1256.14358
6.425964,27,1258.194843
5.271889,23,1259.942134
6.781405,26,1261.899873
7.46255,31,1264.299189
6.268573,26,1266.284879
6.883741,25,1268.218586
6.208884,26,1270.180942
5.046588,20,1271.689419
6.186122,23,1273.49877
6.61023,32,1275.930462
6.065478,21,1277.538224
6.854586,27,1279.622023
6.432987,25,1281.497697
4.773518,25,1283.399336
6.270907,24,1285.191855
6.675017,25,1287.125455
6.177528,24,1288.930556
5.850098,24,1290.694305
6.49748,25,1292.617459
6.377413,21,1294.255738
6.80028,28,1296.372138
5.661197,24,1298.221351
6.611969,31,1300.616471
7.086493,35,1303.355726
6.888617,25,1305.257782
3.831585,19,1306.732136
5.352903,26,1308.710618
6.650506,30,1311.063115
4.928847,22,1312.746909
7.112844,28,1314.88285
7.131854,27,1316.967622
6.131101,25,1318.883713
6.217473,27,1320.898834
6.435122,34,1323.499226
5.960406,23,1325.21676
5.635065,20,1326.747372
7.348093,31,1329.14736
5.434862,22,1330.807491
4.447624,18,1332.192652
6.496864,30,1334.536478
6.932492,26,1336.506164
5.645455,22,1338.229073
7.098888,31,1340.51722
5.442894,20,1342.072892
6.248996,26,1344.050887
6.113338,29,1346.298673
5.164086,22,1347.961476
6.861247,27,1350.069209
5.945242,19,1351.525267
7.031849,29,1353.739679
4.150338,19,1355.163149
5.399979,22,1356.854691
7.193762,26,1358.781624
6.060619,21,1360.411814
5.973396,27,1362.465853
5.229588,20,1363.987633
5.762738,24,1365.816023
6.869756,36,1368.597882
6.54314,23,1370.339355
4.979537,24,1372.202649
7.183496,26,1374.19222
5.363183,19,1375.676835
5.108761,20,1377.209882
4.780077,23,1379.005849
6.284659,24,1380.821511
7.282645,27,1382.905954
5.997319,27,1384.944485
7.14231,28,1387.105826
5.846426,13,1388.077195
6.451566,24,1389.831123
6.917579,29,1392.035828
6.024354,28,1394.202808
6.487783,24,1396.006798
5.80275,18,1397.363832
5.571117,26,1399.378137
6.579215,25,1401.305269
6.890888,28,1403.449833
5.893301,30,1405.796477
6.351964,31,1408.130384
6.009859,19,1409.625267
6.611811,28,1411.761175
6.728123,22,1413.488683
5.999583,23,1415.221553
6.433567,31,1417.659387
7.164378,31,1420.006943
5.733981,20,1421.564822
6.718785,24,1423.368547
5.902372,23,1425.155884
6.142282,23,1426.895174
6.812302,28,1429.061515
5.638064,27,1431.093912
5.537322,20,1432.646444
7.587028,24,1434.474351
6.144736,25,1436.405313
6.737585,23,1438.127772
7.506759,36,1440.938785
6.469868,23,1442.673304
5.986973,23,1444.462248
6.399406,27,1446.518573
6.004189,21,1448.154353
5.296453,27,1450.198424
6.234476,25,1452.137334
6.178185,26,1454.135326
5.214588,20,1455.706193
5.924021,25,1457.566937
5.108849,18,1458.925508
5.83102,13,1459.959287
5.633641,26,1461.961429
7.33803,28,1464.166599
5.784024,20,1465.676654
7.016469,23,1467.468277
6.701157,35,1470.135669
5.860532,27,1472.196733
6.200037,27,1474.233524
7.131768,27,1476.311776
5.906359,28,1478.467137
7.061759,26,1480.506697
6.230536,23,1482.22206
6.17835,29,1484.479356
6.84191,26,1486.484589
6.862956,25,1488.37048
6.45217,21,1489.986186
4.964579,18,1491.398034
3.80041,19,1492.825399
5.224284,18,1494.212709
6.779415,29,1496.421867
6.095923,23,1498.228849
6.739268,28,1500.364443
6.168154,25,1502.318555
6.638362,31,1504.698884
5.935885,26,1506.725116
6.505737,33,1509.213096
6.00657,23,1511.003592
5.406786,18,1512.357074
5.498705,22,1514.084104
6.233824,27,1516.134045
5.792244,23,1517.920522
6.936397,26,1519.914573
5.113029,18,1521.365325
6.631215,26,1523.336339
6.260011,28,1525.495247
5.839059,23,1527.220064
5.994883,24,1529.075132
6.69083,23,1530.835321
6.619987,24,1532.658136
6.005353,22,1534.362935
6.966393,34,1537.002046
5.433308,20,1538.523794
6.706788,24,1540.362473
5.922834,25,1542.230884
5.188,21,1543.893033
5.799661,25,1545.819618
6.832777,28,1547.982975
6.808297,27,1550.037565
7.410186,26,1552.045667
6.915758,23,1553.796078
6.103572,31,1556.245619
7.304095,34,1558.757406
7.181919,25,1560.703706
6.166913,32,1563.219028
7.180176,36,1565.92645
6.777821,33,1568.487439
5.058205,21,1570.08617
7.121001,33,1572.633492
6.599019,29,1574.880509
7.414572,24,1576.714316
6.796426,24,1578.584833
5.955431,24,1580.407266
5.988691,25,1582.325353
6.392149,23,1584.002024
6.714751,32,1586.473393
5.881588,21,1588.049621
5.977438,32,1590.536805
5.511591,21,1592.115681
5.731651,22,1593.870966
6.3526,27,1595.90877
6.450158,23,1597.710289
5.704479,28,1599.790411
5.063516,26,1601.828106
6.847673,34,1604.339684
6.532432,27,1606.437617
6.887224,27,1608.459739
6.754359,32,1610.953798
6.137693,28,1613.115143
6.609058,24,1614.927561
7.716926,38,1617.835592
7.243712,31,1620.170517
7.104902,31,1622.578792
6.599975,19,1624.026617
4.973023,23,1625.774074
5.972263,27,1627.86273
6.549339,18,1629.268454
6.963256,29,1631.429993
5.960779,28,1633.56477
6.34671,26,1635.51453
6.653617,26,1637.51037
4.351997,16,1638.748033
6.492369,27,1640.871444
6.047884,25,1642.77935
6.283216,24,1644.686377
5.796114,30,1646.935136
6.338999,32,1649.383089
5.148796,24,1651.22788
5.399731,20,1652.726344
5.95874,26,1654.695552
5.94463,18,1656.121644
4.646909,18,1657.475374
5.484109,25,1659.387369
7.025858,27,1661.419681
4.19853,17,1662.750074
6.276852,28,1664.886179
6.443605,23,1666.693844
6.903896,35,1669.363136
5.53238,28,1671.563708
6.631947,30,1673.892846
6.112693,26,1675.933676
7.065829,22,1677.523875
6.550121,27,1679.639209
6.071969,26,1681.617007
6.243015,22,1683.331945
5.865864,25,1685.260634
6.083092,24,1687.125979
5.537279,21,1688.707587
6.610181,24,1690.562992
6.675695,25,1692.422044
6.223678,26,1694.444135
7.194769,31,1696.830656
5.382439,21,1698.430721
6.707045,21,1700.041279
6.110706,27,1702.134674
6.969002,27,1704.184682
5.560374,18,1705.590079
5.630445,31,1707.961712
5.605964,26,1709.959758
6.670756,25,1711.867021
6.056583,20,1713.43207
6.162193,25,1715.370469
6.370696,28,1717.481418
5.555968,18,1718.842467
6.214088,32,1721.327421
5.378238,18,1722.703361
5.660953,22,1724.397943
6.122509,27,1726.496145
6.895951,26,1728.454242
6.764372,26,1730.464583
6.17171,25,1732.377695
6.957994,26,1734.326376
4.09443,17,1735.709285
5.479704,26,1737.667881
5.873318,22,1739.305159
6.679638,30,1741.60219
7.370614,28,1743.77351
4.446084,15,1744.894556
5.726832,25,1746.781417
6.411899,23,1748.583911
6.303528,30,1750.873797
6.974512,29,1753.08003
7.263415,32,1755.57833
6.339224,27,1757.604382
6.30061,27,1759.688943
5.911617,24,1761.469361
5.720763,20,1763.021683
7.373777,30,1765.271731
5.504188,22,1767.006029
6.32362,32,1769.411541
6.528055,23,1771.247226
5.456158,20,1772.748442
6.553464,24,1774.639931
6.707365,26,1776.663019
6.492881,26,1778.670012
6.462414,26,1780.62733
6.87904,28,1782.853137
5.82644,30,1785.127644
6.714398,33,1787.618875
5.968525,23,1789.427517
6.597327,21,1790.982849
6.148672,22,1792.681259
5.572779,16,1793.905568
6.304559,19,1795.355217
5.71593,20,1796.906122
6.891021,28,1798.989281
5.066771,23,1800.774201
6.44489,24,1802.58202
6.70784,30,1804.873918
6.015855,24,1806.7042
5.110156,20,1808.24575
5.292228,24,1810.089911
4.970551,18,1811.441016
6.04121,27,1813.512363
6.124766,21,1815.102858
6.558622,22,1816.83285
6.601425,29,1819.042826
5.35549,17,1820.34514
6.837735,21,1821.920903
6.317645,29,1824.172136
6.214153,26,1826.13396
4.619054,21,1827.761453
5.744666,26,1829.755812
4.238347,17,1831.026849
6.175338,29,1833.274225
6.374244,23,1834.985185
4.600881,20,1836.562429
6.129743,20,1838.070589
6.535837,29,1840.32425
6.736096,32,1842.84067
6.355432,29,1845.017367
6.702639,20,1846.565421
5.609872,23,1848.372682
6.383538,29,1850.63315
5.848916,24,1852.443737
6.861349,27,1854.513039
6.347182,23,1856.283031
6.855926,27,1858.307986
6.629817,23,1860.045287
5.386645,26,1862.063693
6.453649,19,1863.528559
6.104642,27,1865.555445
5.626527,27,1867.639235
6.703591,30,1869.991792
5.459621,19,1871.446648
5.695561,27,1873.52154
6.460209,24,1875.294729
5.561468,23,1877.019805
6.585741,27,1879.049479
5.691256,24,1880.84492
6.030206,29,1883.084819
6.690758,23,1884.877094
6.32126,27,1886.903979
5.244637,15,1888.04112
6.595479,20,1889.600642
5.703836,20,1891.122207
6.397154,23,1892.879863
6.349167,29,1895.064986
6.170028,20,1896.627646
6.344401,26,1898.589936
4.669636,21,1900.238994
5.085757,22,1901.913727
5.101125,22,1903.632155
5.818454,23,1905.387002
5.948966,28,1907.497791
4.540141,19,1908.973385
6.182925,28,1911.071579
5.756227,20,1912.650588
6.656651,27,1914.704932
6.420419,23,1916.483042
6.412836,29,1918.706645
6.443005,28,1920.880922
7.347855,26,1922.84848
6.403137,33,1925.384961
6.05078,26,1927.447822
6.352468,31,1929.760533
5.347172,17,1931.092201
6.27676,30,1933.33907
6.685698,28,1935.502571
6.110784,31,1937.858292
7.290481,33,1940.406705
5.238829,25,1942.326699
6.526882,24,1944.096123
4.590152,24,1945.94494
6.320098,20,1947.46691
6.556443,29,1949.659561
6.62906,22,1951.333832
5.27568,21,1952.919353
6.248595,22,1954.613999
5.544481,25,1956.51762
5.779228,19,1958.014826
5.335624,19,1959.455097
5.943104,23,1961.17382
6.562365,29,1963.389228
6.65298,26,1965.394034
6.883172,23,1967.159275
6.327808,26,1969.155354
6.932303,22,1970.798842
6.674769,28,1972.984898
4.454345,15,1974.112678
6.306606,30,1976.415146
6.641815,23,1978.249723
5.55179,24,1980.041831
6.131072,25,1982.008659
5.51663,26,1983.994188
6.494025,27,1986.040938
6.105909,30,1988.333004
7.0833,31,1990.677905
5.80949,18,1992.109159
5.910331,29,1994.336612
6.144899,23,1996.145141
6.266809,27,1998.197853
6.911513,25,2000.120562
